[run number],vaccination-rate,removal-rate,claim-rate,number-people,duration,bite-rate,infectiousness,chance-recover,[step],count turtles with [ sick? ],count turtles with [ exposed? ],count turtles with [ immune? ],count turtles,peak-sick,total-infected-ever,total-removed,total-claimed,total-died
143,0,20,50,150,3,73,74,1,156,0,0,8,33,24,129,28,11,17
144,0,20,50,150,3,73,74,1,156,0,0,12,32,26,133,31,14,17
148,0,20,50,150,3,73,74,1,156,0,0,13,24,30,137,30,13,17
147,0,20,50,150,3,73,74,1,156,0,0,9,21,24,125,28,7,21
145,0,20,50,150,3,73,74,1,156,0,0,14,33,24,133,30,18,12
146,0,20,50,150,3,73,74,1,156,0,0,11,23,24,143,31,12,19
149,0,20,50,150,3,73,74,1,156,0,0,8,25,29,131,30,11,19
152,0,20,50,200,3,73,74,1,156,0,0,12,21,43,176,40,12,28
150,0,20,50,150,3,73,74,1,156,0,0,11,32,21,129,30,16,14
151,0,20,50,200,3,73,74,1,156,0,0,11,30,40,173,39,12,27
154,0,20,50,200,3,73,74,1,156,0,0,10,28,41,173,40,15,25
153,0,20,50,200,3,73,74,1,156,0,0,16,27,30,186,41,19,22
155,0,20,50,200,3,73,74,1,156,0,0,12,16,32,181,40,17,23
158,0,20,50,200,3,73,74,1,156,0,0,12,21,45,189,41,17,24
156,0,20,50,200,3,73,74,1,156,0,0,13,21,42,185,40,16,24
159,0,20,50,200,3,73,74,1,156,0,0,11,26,33,177,39,16,23
157,0,20,50,200,3,73,74,1,156,0,0,19,37,32,174,40,21,19
160,0,20,50,200,3,73,74,1,156,0,0,14,28,44,179,40,17,23
162,0,20,50,200,3,73,74,1,156,0,0,12,20,37,192,41,18,23
161,0,20,50,200,3,73,74,1,156,0,0,18,39,45,181,41,19,22
163,0,20,50,200,3,73,74,1,156,0,0,16,34,47,178,40,14,26
164,0,20,50,200,3,73,74,1,156,0,0,14,35,33,187,41,17,24
165,0,20,50,200,3,73,74,1,156,0,0,15,28,37,174,39,15,24
166,0,20,50,200,3,73,74,1,156,0,0,10,23,39,184,41,11,30
169,0,20,50,200,3,73,74,1,156,0,0,13,26,32,178,40,14,26
171,0,20,50,200,3,73,74,1,156,0,0,9,22,29,169,39,10,29
167,0,20,50,200,3,73,74,1,156,0,0,21,36,41,178,40,22,18
168,0,20,50,200,3,73,74,1,156,0,0,16,35,36,175,40,20,20
170,0,20,50,200,3,73,74,1,156,0,0,15,25,39,179,41,18,23
177,0,20,50,200,3,73,74,1,156,0,0,10,14,35,177,41,10,31
173,0,20,50,200,3,73,74,1,156,0,0,17,40,30,165,39,22,17
175,0,20,50,200,3,73,74,1,156,0,0,11,18,31,178,40,15,25
176,0,20,50,200,3,73,74,1,156,0,0,11,23,32,178,40,17,23
172,0,20,50,200,3,73,74,1,156,0,0,9,17,48,185,40,10,30
174,0,20,50,200,3,73,74,1,156,0,0,22,53,28,169,41,21,20
178,0,20,50,200,3,73,74,1,156,0,0,8,21,42,179,39,9,30
179,0,20,50,200,3,73,74,1,156,0,0,14,29,39,176,40,15,25
180,0,20,50,200,3,73,74,1,156,0,0,17,32,41,187,41,12,29
182,0,40,50,100,3,73,74,1,156,0,0,12,58,9,65,37,12,25
186,0,40,50,100,3,73,74,1,156,0,0,12,41,9,55,38,17,21
183,0,40,50,100,3,73,74,1,156,0,0,12,40,12,62,38,14,24
184,0,40,50,100,3,73,74,1,156,0,0,13,48,7,56,35,17,18
185,0,40,50,100,3,73,74,1,156,0,0,11,49,9,60,38,14,24
187,0,40,50,100,3,73,74,1,156,0,0,12,47,9,61,40,13,27
181,0,40,50,100,3,73,74,1,156,0,0,16,102,6,37,37,21,16
188,0,40,50,100,3,73,74,1,156,0,0,9,31,8,67,40,14,26
191,0,40,50,100,3,73,74,1,156,0,0,4,17,12,77,37,5,32
189,0,40,50,100,3,73,74,1,156,0,0,10,43,12,66,39,14,25
190,0,40,50,100,3,73,74,1,156,0,0,7,28,6,60,37,10,27
192,0,40,50,100,3,73,74,1,156,0,0,10,50,7,53,38,15,23
193,0,40,50,100,3,73,74,1,156,0,0,13,47,8,73,41,17,24
195,0,40,50,100,3,73,74,1,156,0,0,12,40,8,63,38,15,23
194,0,40,50,100,3,73,74,1,156,0,0,10,45,11,58,38,15,23
200,0,40,50,100,3,73,74,1,156,0,0,12,32,11,72,40,13,27
197,0,40,50,100,3,73,74,1,156,0,0,11,53,11,61,40,12,28
198,0,40,50,100,3,73,74,1,156,0,0,11,26,11,71,36,12,24
199,0,40,50,100,3,73,74,1,156,0,0,17,40,9,67,38,20,18
202,0,40,50,100,3,73,74,1,156,0,0,12,31,8,75,39,15,24
196,0,40,50,100,3,73,74,1,156,0,0,10,61,6,52,38,14,24
201,0,40,50,100,3,73,74,1,156,0,0,12,57,6,58,38,15,23
203,0,40,50,100,3,73,74,1,156,0,0,10,40,10,73,38,13,25
205,0,40,50,100,3,73,74,1,156,0,0,6,36,9,74,38,12,26
204,0,40,50,100,3,73,74,1,156,0,1,13,48,8,83,38,19,19
207,0,40,50,100,3,73,74,1,156,0,0,12,44,7,53,40,14,26
206,0,40,50,100,3,73,74,1,156,0,0,13,50,8,68,36,16,20
209,0,40,50,100,3,73,74,1,156,0,0,11,42,10,62,41,14,27
208,0,40,50,100,3,73,74,1,156,0,0,10,54,11,49,40,14,26
210,0,40,50,100,3,73,74,1,156,0,0,16,48,13,73,40,18,22
212,0,40,50,150,3,73,74,1,156,0,0,12,21,16,110,59,19,40
211,0,40,50,150,3,73,74,1,156,0,0,17,36,15,116,56,21,35
214,0,40,50,150,3,73,74,1,156,0,0,21,59,18,106,59,26,33
217,0,40,50,150,3,73,74,1,156,0,0,21,38,20,112,60,23,37
215,0,40,50,150,3,73,74,1,156,0,0,21,30,16,113,58,23,35
216,0,40,50,150,3,73,74,1,156,0,0,21,73,16,98,59,23,36
213,0,40,50,150,3,73,74,1,156,0,0,23,79,12,91,59,29,30
220,0,40,50,150,3,73,74,1,156,0,0,12,50,18,103,61,18,43
218,0,40,50,150,3,73,74,1,156,0,0,17,51,14,109,59,18,41
219,0,40,50,150,3,73,74,1,156,0,0,22,55,18,103,61,27,34
221,0,40,50,150,3,73,74,1,156,0,0,18,44,16,102,61,25,36
222,0,40,50,150,3,73,74,1,156,0,0,21,47,19,110,60,24,36
223,0,40,50,150,3,73,74,1,156,0,0,22,49,22,109,59,30,29
225,0,40,50,150,3,73,74,1,156,0,0,16,38,19,107,60,17,43
227,0,40,50,150,3,73,74,1,156,0,0,11,35,13,104,57,20,37
224,0,40,50,150,3,73,74,1,156,0,0,19,40,17,107,60,24,36
226,0,40,50,150,3,73,74,1,156,0,0,22,50,15,99,59,28,31
229,0,40,50,150,3,73,74,1,156,0,0,23,56,19,104,60,26,34
230,0,40,50,150,3,73,74,1,156,0,0,19,48,19,113,60,26,34
232,0,40,50,150,3,73,74,1,156,0,0,22,53,17,112,59,28,31
228,0,40,50,150,3,73,74,1,156,0,0,19,46,15,102,61,27,34
235,0,40,50,150,3,73,74,1,156,0,0,16,44,17,105,60,20,40
233,0,40,50,150,3,73,74,1,156,0,0,23,38,17,101,59,28,31
231,0,40,50,150,3,73,74,1,156,0,0,22,44,9,112,62,27,35
234,0,40,50,150,3,73,74,1,156,0,0,16,63,14,94,59,21,38
238,0,40,50,150,3,73,74,1,156,0,0,13,18,15,112,64,20,44
236,0,40,50,150,3,73,74,1,156,0,0,18,45,15,112,60,24,36
237,0,40,50,150,3,73,74,1,156,0,0,15,42,11,105,60,20,40
240,0,40,50,150,3,73,74,1,156,0,0,11,37,16,115,60,13,47
239,0,40,50,150,3,73,74,1,156,0,0,28,77,12,105,60,29,31
243,0,40,50,200,3,73,74,1,156,0,0,25,50,19,147,81,33,48
241,0,40,50,200,3,73,74,1,156,0,0,21,47,25,142,80,30,50
247,0,40,50,200,3,73,74,1,156,0,0,26,48,27,138,78,28,50
244,0,40,50,200,3,73,74,1,156,0,0,31,54,21,141,80,37,43
245,0,40,50,200,3,73,74,1,156,0,0,28,56,23,147,80,31,49
242,0,40,50,200,3,73,74,1,156,0,0,28,51,26,142,78,39,39
248,0,40,50,200,3,73,74,1,156,0,0,27,61,26,145,80,33,47
246,0,40,50,200,3,73,74,1,156,0,0,31,69,23,148,80,35,45
251,0,40,50,200,3,73,74,1,156,0,0,22,49,25,146,80,25,55
249,0,40,50,200,3,73,74,1,156,0,0,25,55,20,153,82,35,47
252,0,40,50,200,3,73,74,1,156,0,0,25,42,21,149,79,27,52
254,0,40,50,200,3,73,74,1,156,0,0,25,47,25,145,80,30,50
250,0,40,50,200,3,73,74,1,156,0,0,32,70,31,146,81,33,48
253,0,40,50,200,3,73,74,1,156,0,0,16,42,24,151,80,23,57
258,0,40,50,200,3,73,74,1,156,0,0,25,46,27,150,81,27,54
256,0,40,50,200,3,73,74,1,156,0,0,26,50,20,152,82,28,54
259,0,40,50,200,3,73,74,1,156,0,0,28,52,27,152,81,34,47
260,0,40,50,200,3,73,74,1,156,0,0,31,78,20,142,81,35,46
255,0,40,50,200,3,73,74,1,156,0,0,27,73,23,151,81,35,46
263,0,40,50,200,3,73,74,1,156,0,0,29,54,28,152,81,32,49
261,0,40,50,200,3,73,74,1,156,0,0,24,51,32,147,81,29,52
262,0,40,50,200,3,73,74,1,156,0,0,32,63,23,140,80,34,46
257,0,40,50,200,3,73,74,1,156,0,0,33,73,24,136,78,36,42
265,0,40,50,200,3,73,74,1,156,0,0,21,44,26,146,80,27,53
264,0,40,50,200,3,73,74,1,156,0,0,22,47,23,134,79,32,47
269,0,40,50,200,3,73,74,1,156,0,0,24,54,27,129,80,32,48
271,0,60,50,100,3,73,74,1,156,0,0,18,64,5,37,60,21,39
267,0,40,50,200,3,73,74,1,156,0,0,35,63,30,154,81,40,41
266,0,40,50,200,3,73,74,1,156,0,0,32,68,24,151,82,35,47
273,0,60,50,100,3,73,74,1,156,0,0,17,42,8,65,61,22,39
270,0,40,50,200,3,73,74,1,156,0,0,21,55,24,140,79,24,55
268,0,40,50,200,3,73,74,1,156,0,0,26,52,19,149,81,35,46
277,0,60,50,100,3,73,74,1,156,0,0,14,77,6,38,56,18,38
278,0,60,50,100,3,73,74,1,156,0,0,14,63,7,41,60,20,40
272,0,60,50,100,3,73,74,1,156,0,0,17,96,6,34,56,23,33
275,0,60,50,100,3,73,74,1,156,0,0,18,44,7,61,59,23,36
274,0,60,50,100,3,73,74,1,156,0,0,17,66,6,46,53,21,32
281,0,60,50,100,3,73,74,1,156,0,0,17,51,7,46,59,21,38
276,0,60,50,100,3,73,74,1,156,0,0,20,63,5,42,60,27,33
285,0,60,50,100,3,73,74,1,156,0,0,20,64,7,53,51,24,27
284,0,60,50,100,3,73,74,1,156,0,0,13,45,6,66,58,16,42
279,0,60,50,100,3,73,74,1,156,0,0,14,55,5,46,58,16,42
280,0,60,50,100,3,73,74,1,156,0,0,16,59,6,33,56,23,33
282,0,60,50,100,3,73,74,1,156,2,2,19,55,6,62,55,23,32
286,0,60,50,100,3,73,74,1,156,0,0,21,53,10,62,63,26,37
283,0,60,50,100,3,73,74,1,156,0,0,17,95,5,30,59,22,37
287,0,60,50,100,3,73,74,1,156,0,0,13,56,6,48,56,20,36
292,0,60,50,100,3,73,74,1,156,0,0,15,72,6,46,58,19,39
291,0,60,50,100,3,73,74,1,156,0,0,19,67,7,48,59,20,39
289,0,60,50,100,3,73,74,1,156,0,0,23,81,8,47,61,26,35
288,0,60,50,100,3,73,74,1,156,0,0,16,60,5,48,57,21,36
296,0,60,50,100,3,73,74,1,156,0,0,17,44,8,59,61,25,36
294,0,60,50,100,3,73,74,1,156,0,0,14,34,4,62,59,18,41
300,0,60,50,100,3,73,74,1,156,0,0,15,36,9,55,56,18,38
290,0,60,50,100,3,73,74,1,156,0,0,18,46,5,63,58,26,32
299,0,60,50,100,3,73,74,1,156,0,0,19,85,6,31,60,25,35
293,0,60,50,100,3,73,74,1,156,0,0,18,66,6,49,58,27,31
295,0,60,50,100,3,73,74,1,156,0,0,20,93,6,37,58,23,35
297,0,60,50,100,3,73,74,1,156,0,0,20,64,6,45,58,23,35
301,0,60,50,150,3,73,74,1,156,0,0,30,100,11,69,86,40,46
305,0,60,50,150,3,73,74,1,156,0,0,25,56,9,85,89,32,57
298,0,60,50,100,3,73,74,1,156,0,0,17,72,6,46,51,20,31
307,0,60,50,150,3,73,74,1,156,0,0,19,36,12,94,85,28,57
303,0,60,50,150,3,73,74,1,156,0,0,22,66,9,87,89,32,57
302,0,60,50,150,3,73,74,1,156,0,0,24,66,14,77,92,33,59
312,0,60,50,150,3,73,74,1,156,0,0,28,102,13,69,87,36,51
304,0,60,50,150,3,73,74,1,156,0,0,35,96,10,76,87,43,44
314,0,60,50,150,3,73,74,1,156,0,0,26,56,10,93,89,33,56
306,0,60,50,150,3,73,74,1,156,0,0,28,75,10,86,88,37,51
311,0,60,50,150,3,73,74,1,156,0,0,28,135,7,44,88,37,51
308,0,60,50,150,3,73,74,1,156,0,0,28,76,9,70,91,39,52
309,0,60,50,150,3,73,74,1,156,0,0,22,62,11,96,89,34,55
310,0,60,50,150,3,73,74,1,156,0,0,23,64,10,74,91,30,61
315,0,60,50,150,3,73,74,1,156,0,0,26,70,8,101,88,40,48
313,0,60,50,150,3,73,74,1,156,0,0,18,61,10,70,89,24,65
317,0,60,50,150,3,73,74,1,156,0,0,32,79,10,90,91,35,56
319,0,60,50,150,3,73,74,1,156,0,0,35,84,13,83,91,42,49
321,0,60,50,150,3,73,74,1,156,0,0,29,71,12,96,90,33,57
316,0,60,50,150,3,73,74,1,156,0,0,26,86,10,75,90,32,58
318,0,60,50,150,3,73,74,1,156,0,0,31,68,7,87,93,46,47
325,0,60,50,150,3,73,74,1,156,0,0,23,62,9,77,91,30,61
328,0,60,50,150,3,73,74,1,156,0,0,24,54,10,80,94,30,64
320,0,60,50,150,3,73,74,1,156,0,0,28,54,8,93,88,39,49
327,0,60,50,150,3,73,74,1,156,0,0,30,73,12,89,89,41,48
323,0,60,50,150,3,73,74,1,156,0,0,24,46,12,85,91,35,56
329,0,60,50,150,3,73,74,1,156,0,0,27,75,16,87,90,34,56
322,0,60,50,150,3,73,74,1,156,0,0,29,62,9,90,91,32,59
324,0,60,50,150,3,73,74,1,156,0,0,29,77,9,82,88,38,50
326,0,60,50,150,3,73,74,1,156,0,0,28,84,11,73,89,35,54
333,0,60,50,200,3,73,74,1,156,0,0,43,106,17,106,120,53,67
332,0,60,50,200,3,73,74,1,156,0,0,46,82,13,113,122,55,67
335,0,60,50,200,3,73,74,1,156,0,0,35,85,9,117,119,38,81
337,0,60,50,200,3,73,74,1,156,0,0,32,85,16,115,120,50,70
330,0,60,50,150,3,73,74,1,156,0,0,20,58,10,72,89,32,57
334,0,60,50,200,3,73,74,1,156,0,0,34,81,18,105,123,40,83
331,0,60,50,200,3,73,74,1,156,0,0,51,83,17,137,122,60,62
341,0,60,50,200,3,73,74,1,156,0,0,40,81,11,115,122,50,72
343,0,60,50,200,3,73,74,1,156,0,0,39,87,19,123,123,48,75
342,0,60,50,200,3,73,74,1,156,0,0,40,85,11,106,121,49,72
336,0,60,50,200,3,73,74,1,156,0,0,35,91,14,118,119,42,77
338,0,60,50,200,3,73,74,1,156,0,0,34,80,16,114,120,44,76
344,0,60,50,200,3,73,74,1,156,0,0,48,88,12,126,123,55,68
339,0,60,50,200,3,73,74,1,156,0,0,34,86,13,111,122,41,81
340,0,60,50,200,3,73,74,1,156,0,0,37,86,17,113,120,47,73
349,0,60,50,200,3,73,74,1,156,0,0,37,88,15,108,121,46,75
348,0,60,50,200,3,73,74,1,156,0,0,40,104,16,113,122,53,69
350,0,60,50,200,3,73,74,1,156,0,0,44,84,12,115,119,52,67
353,0,60,50,200,3,73,74,1,156,0,0,42,84,12,108,120,55,65
347,0,60,50,200,3,73,74,1,156,0,0,36,96,13,92,118,48,70
345,0,60,50,200,3,73,74,1,156,0,0,42,97,11,95,121,48,73
346,0,60,50,200,3,73,74,1,156,0,0,34,89,18,114,122,53,69
356,0,60,50,200,3,73,74,1,156,0,0,35,63,12,126,120,47,73
351,0,60,50,200,3,73,74,1,156,0,0,36,80,15,106,119,52,67
354,0,60,50,200,3,73,74,1,156,0,0,38,74,13,118,121,51,70
358,0,60,50,200,3,73,74,1,156,0,0,33,86,12,114,121,46,75
357,0,60,50,200,3,73,74,1,156,0,0,43,88,13,125,119,54,65
355,0,60,50,200,3,73,74,1,156,0,0,31,73,13,111,120,40,80
359,0,60,50,200,3,73,74,1,156,0,0,33,70,15,126,121,40,81
352,0,60,50,200,3,73,74,1,156,0,0,41,85,19,105,122,49,73
363,0,80,50,100,3,73,74,1,156,0,0,23,80,6,30,78,28,50
366,0,80,50,100,3,73,74,1,156,0,0,23,60,6,34,77,26,51
361,0,80,50,100,3,73,74,1,156,0,0,19,77,6,39,71,26,45
360,0,60,50,200,3,73,74,1,156,0,0,44,99,14,107,120,57,63
367,0,80,50,100,3,73,74,1,156,0,0,24,93,5,32,74,33,41
369,0,80,50,100,3,73,74,1,156,0,0,22,67,5,39,76,26,50
365,0,80,50,100,3,73,74,1,156,0,0,26,78,6,41,80,33,47
364,0,80,50,100,3,73,74,1,156,0,0,20,71,6,36,75,29,46
368,0,80,50,100,3,73,74,1,156,0,0,21,64,6,36,72,23,49
362,0,80,50,100,3,73,74,1,156,0,0,33,99,6,30,79,41,38
371,0,80,50,100,3,73,74,1,156,0,0,25,66,5,30,70,30,40
372,0,80,50,100,3,73,74,1,156,0,0,18,36,7,49,78,25,53
370,0,80,50,100,3,73,74,1,156,0,0,21,67,5,41,78,22,56
376,0,80,50,100,3,73,74,1,156,0,0,20,76,4,26,75,34,41
375,0,80,50,100,3,73,74,1,156,0,0,25,95,4,18,81,37,44
374,0,80,50,100,3,73,74,1,156,0,0,24,74,4,34,78,33,45
373,0,80,50,100,3,73,74,1,156,0,0,14,55,6,36,76,21,55
378,0,80,50,100,3,73,74,1,156,0,0,20,57,4,33,74,22,52
381,0,80,50,100,3,73,74,1,156,0,0,22,55,6,46,74,27,47
377,0,80,50,100,3,73,74,1,156,0,0,21,71,5,32,80,27,53
379,0,80,50,100,3,73,74,1,156,0,0,18,58,5,33,77,22,55
382,0,80,50,100,3,73,74,1,156,0,0,22,83,6,24,78,29,49
380,0,80,50,100,3,73,74,1,156,0,0,20,59,6,32,75,28,47
384,0,80,50,100,3,73,74,1,156,0,0,19,63,6,34,77,24,53
385,0,80,50,100,3,73,74,1,156,0,0,26,101,6,34,78,32,46
386,0,80,50,100,3,73,74,1,156,0,0,23,41,6,36,79,27,52
389,0,80,50,100,3,73,74,1,156,0,0,22,69,5,40,79,30,49
383,0,80,50,100,3,73,74,1,156,0,0,24,86,4,24,78,29,49
388,0,80,50,100,3,73,74,1,156,0,0,31,80,6,29,80,38,42
392,0,80,50,150,3,73,74,1,156,0,0,40,127,3,38,120,52,68
390,0,80,50,100,3,73,74,1,156,0,0,21,68,6,45,75,26,49
387,0,80,50,100,3,73,74,1,156,0,0,29,95,4,17,78,36,42
394,0,80,50,150,3,73,74,1,156,0,0,47,122,6,52,118,55,63
395,0,80,50,150,3,73,74,1,156,0,0,42,115,6,49,121,49,72
391,0,80,50,150,3,73,74,1,156,0,0,39,118,3,33,120,49,71
397,0,80,50,150,3,73,74,1,156,0,0,43,121,3,33,120,49,71
396,0,80,50,150,3,73,74,1,156,0,0,47,119,6,35,120,58,62
393,0,80,50,150,3,73,74,1,156,0,0,50,158,6,40,124,59,65
398,0,80,50,150,3,73,74,1,156,0,0,34,83,9,67,122,41,81
400,0,80,50,150,3,73,74,1,156,0,0,45,119,5,47,125,54,71
403,0,80,50,150,3,73,74,1,156,0,0,37,75,5,73,119,47,72
399,0,80,50,150,3,73,74,1,156,0,0,41,147,6,41,118,49,69
404,0,80,50,150,3,73,74,1,156,0,0,39,122,5,40,116,46,70
401,0,80,50,150,3,73,74,1,156,0,0,35,108,5,30,121,47,74
406,0,80,50,150,3,73,74,1,156,0,0,34,124,6,40,122,48,74
405,0,80,50,150,3,73,74,1,156,0,0,28,76,5,71,122,38,84
402,0,80,50,150,3,73,74,1,156,0,0,38,97,5,55,122,55,67
407,0,80,50,150,3,73,74,1,156,0,0,35,107,6,41,117,52,65
408,0,80,50,150,3,73,74,1,156,0,0,30,98,6,52,120,43,77
410,0,80,50,150,3,73,74,1,156,0,0,39,101,6,56,121,46,75
413,0,80,50,150,3,73,74,1,156,0,0,28,77,6,73,117,38,79
409,0,80,50,150,3,73,74,1,156,0,0,32,123,5,38,121,43,78
411,0,80,50,150,3,73,74,1,156,0,0,39,139,6,40,117,50,67
415,0,80,50,150,3,73,74,1,156,0,0,34,99,6,44,120,47,73
412,0,80,50,150,3,73,74,1,156,0,0,39,119,6,39,122,51,71
414,0,80,50,150,3,73,74,1,156,0,0,26,86,5,55,121,41,80
416,0,80,50,150,3,73,74,1,156,0,0,42,126,4,36,118,50,68
418,0,80,50,150,3,73,74,1,156,0,0,31,106,6,47,119,41,78
420,0,80,50,150,3,73,74,1,156,0,0,34,79,6,71,121,44,77
417,0,80,50,150,3,73,74,1,156,0,0,35,83,6,61,118,47,71
419,0,80,50,150,3,73,74,1,156,0,0,41,122,4,43,120,50,70
424,0,80,50,200,3,73,74,1,156,0,0,46,94,5,84,158,64,94
423,0,80,50,200,3,73,74,1,156,0,0,48,142,4,38,158,57,101
421,0,80,50,200,3,73,74,1,156,0,0,53,162,4,31,163,74,89
422,0,80,50,200,3,73,74,1,156,0,0,50,117,7,56,159,64,95
427,0,80,50,200,3,73,74,1,156,0,0,49,113,7,78,161,63,98
425,0,80,50,200,3,73,74,1,156,0,0,39,133,6,68,158,57,101
428,0,80,50,200,3,73,74,1,156,0,0,42,107,6,59,162,59,103
426,0,80,50,200,3,73,74,1,156,0,0,49,153,6,57,157,65,92
429,0,80,50,200,3,73,74,1,156,0,0,52,117,8,81,158,66,92
431,0,80,50,200,3,73,74,1,156,1,1,61,81,7,113,162,71,91
433,0,80,50,200,3,73,74,1,156,0,0,50,126,6,70,163,60,103
432,0,80,50,200,3,73,74,1,156,0,0,46,121,7,87,159,59,100
434,0,80,50,200,3,73,74,1,156,0,0,57,91,12,111,159,66,93
430,0,80,50,200,3,73,74,1,156,0,0,47,121,8,65,163,63,100
436,0,80,50,200,3,73,74,1,156,0,0,45,101,7,80,158,65,93
437,0,80,50,200,3,73,74,1,156,0,0,48,90,10,92,159,61,98
435,0,80,50,200,3,73,74,1,156,0,0,53,153,7,61,158,64,94
438,0,80,50,200,3,73,74,1,156,4,6,54,82,9,116,155,63,92
439,0,80,50,200,3,73,74,1,156,0,0,32,120,6,65,159,52,107
440,0,80,50,200,3,73,74,1,156,0,0,53,168,5,43,163,70,93
442,0,80,50,200,3,73,74,1,156,0,0,52,124,6,85,160,62,98
444,0,80,50,200,3,73,74,1,156,0,0,45,108,6,68,157,58,99
441,0,80,50,200,3,73,74,1,156,0,0,54,122,7,84,163,62,101
443,0,80,50,200,3,73,74,1,156,0,0,47,70,9,124,162,59,103
446,0,80,50,200,3,73,74,1,156,0,0,43,100,8,82,161,62,99
448,0,80,50,200,3,73,74,1,156,0,0,41,110,6,69,161,59,102
447,0,80,50,200,3,73,74,1,156,0,6,52,101,6,103,160,64,96
453,0,90,50,100,3,73,74,1,156,0,0,25,70,6,26,86,32,54
445,0,80,50,200,3,73,74,1,156,0,0,54,158,4,58,160,64,96
452,0,90,50,100,3,73,74,1,156,0,0,34,92,6,31,91,39,52
450,0,80,50,200,3,73,74,1,156,0,0,40,115,7,65,158,57,101
451,0,90,50,100,3,73,74,1,156,0,0,33,106,5,25,91,42,49
456,0,90,50,100,3,73,74,1,156,0,0,23,70,6,39,86,33,53
455,0,90,50,100,3,73,74,1,156,0,0,19,72,5,28,82,31,51
454,0,90,50,100,3,73,74,1,156,0,0,23,74,6,28,90,29,61
449,0,80,50,200,3,73,74,1,156,0,0,52,130,7,72,162,60,102
458,0,90,50,100,3,73,74,1,156,0,0,20,42,6,41,83,26,57
457,0,90,50,100,3,73,74,1,156,0,0,30,75,4,26,90,33,57
461,0,90,50,100,3,73,74,1,156,0,0,21,54,6,32,78,26,52
459,0,90,50,100,3,73,74,1,156,0,0,28,74,4,39,87,39,48
464,0,90,50,100,3,73,74,1,156,0,0,18,55,6,43,80,25,55
462,0,90,50,100,3,73,74,1,156,0,0,31,98,4,22,89,39,50
460,0,90,50,100,3,73,74,1,156,0,0,31,88,5,20,91,41,50
463,0,90,50,100,3,73,74,1,156,0,0,27,97,5,26,89,37,52
466,0,90,50,100,3,73,74,1,156,0,0,27,72,5,21,89,37,52
465,0,90,50,100,3,73,74,1,156,0,0,29,86,6,34,86,35,51
467,0,90,50,100,3,73,74,1,156,0,0,26,77,4,39,85,34,51
468,0,90,50,100,3,73,74,1,156,0,0,24,68,6,39,90,32,58
469,0,90,50,100,3,73,74,1,156,0,0,26,61,5,45,85,33,52
470,0,90,50,100,3,73,74,1,156,0,0,19,56,5,26,87,26,61
471,0,90,50,100,3,73,74,1,156,0,0,25,69,6,35,83,32,51
472,0,90,50,100,3,73,74,1,156,0,0,29,73,4,25,93,36,57
473,0,90,50,100,3,73,74,1,156,0,0,35,94,5,19,90,51,39
476,0,90,50,100,3,73,74,1,156,0,0,28,66,6,33,88,32,56
479,0,90,50,100,3,73,74,1,156,0,0,29,67,6,29,86,37,49
474,0,90,50,100,3,73,74,1,156,0,0,20,57,6,37,81,24,57
477,0,90,50,100,3,73,74,1,156,0,0,22,75,5,29,89,32,57
475,0,90,50,100,3,73,74,1,156,0,0,26,88,6,34,95,34,61
478,0,90,50,100,3,73,74,1,156,0,0,26,66,4,25,85,33,52
480,0,90,50,100,3,73,74,1,156,0,0,26,68,4,34,87,32,55
481,0,90,50,150,3,73,74,1,156,0,0,41,108,5,42,131,55,76
482,0,90,50,150,3,73,74,1,156,0,0,43,101,6,42,132,54,78
483,0,90,50,150,3,73,74,1,156,0,0,37,90,6,52,129,47,82
487,0,90,50,150,3,73,74,1,156,0,0,40,98,4,30,132,49,83
490,0,90,50,150,3,73,74,1,156,0,0,37,84,6,45,130,45,85
486,0,90,50,150,3,73,74,1,156,0,0,41,115,6,47,134,52,82
485,0,90,50,150,3,73,74,1,156,0,0,39,134,5,24,134,56,78
489,0,90,50,150,3,73,74,1,156,0,0,43,107,4,36,136,59,77
491,0,90,50,150,3,73,74,1,156,0,0,47,105,5,31,141,55,86
484,0,90,50,150,3,73,74,1,156,0,0,47,118,4,40,144,60,84
488,0,90,50,150,3,73,74,1,156,0,0,48,140,5,30,132,60,72
493,0,90,50,150,3,73,74,1,156,0,0,45,91,3,42,130,52,78
492,0,90,50,150,3,73,74,1,156,0,0,39,105,4,34,136,53,83
494,0,90,50,150,3,73,74,1,156,0,0,42,95,6,50,135,52,83
499,0,90,50,150,3,73,74,1,156,0,0,37,71,6,47,139,49,90
495,0,90,50,150,3,73,74,1,156,0,0,36,104,6,32,133,55,78
498,0,90,50,150,3,73,74,1,156,0,0,41,107,5,33,132,54,78
500,0,90,50,150,3,73,74,1,156,0,0,44,113,6,30,131,60,71
496,0,90,50,150,3,73,74,1,156,0,0,44,133,6,33,134,55,79
497,0,90,50,150,3,73,74,1,156,0,0,37,136,6,41,134,56,78
501,0,90,50,150,3,73,74,1,156,0,0,44,114,6,47,134,52,82
502,0,90,50,150,3,73,74,1,156,0,0,41,92,5,45,131,50,81
504,0,90,50,150,3,73,74,1,156,0,0,39,98,6,45,135,51,84
503,0,90,50,150,3,73,74,1,156,0,0,35,112,6,37,136,55,81
505,0,90,50,150,3,73,74,1,156,0,0,52,124,6,31,139,65,74
506,0,90,50,150,3,73,74,1,156,0,0,33,97,5,45,130,45,85
507,0,90,50,150,3,73,74,1,156,0,0,39,114,4,28,132,52,80
